issue_id,comment_id,user_id,login,name,location,gender
1145514858,1047336051,3194333,ianlancetaylor,Ian Lance Taylor,"Berkeley, California, USA",male
1145514858,1047336391,3194333,ianlancetaylor,Ian Lance Taylor,"Berkeley, California, USA",male
1145514858,1047340849,741705,andrewhodel,Andrew Hodel,,male
1145514858,1047341380,741705,andrewhodel,Andrew Hodel,,male
1145514858,1047343675,741705,andrewhodel,Andrew Hodel,,male
1145514858,1049108570,104030,rsc,Russ Cox,"Cambridge, MA",male
1145514858,1049160929,104030,rsc,Russ Cox,"Cambridge, MA",male
1145514858,1049290738,741705,andrewhodel,Andrew Hodel,,male
1145514858,1049303876,741705,andrewhodel,Andrew Hodel,,male
1145514858,1049689253,5663952,klauspost,Klaus Post,Denmark,male
1145514858,1049694059,741705,andrewhodel,Andrew Hodel,,male
1145514858,1057426889,104030,rsc,Russ Cox,"Cambridge, MA",male
1144972959,1144972959,741705,andrewhodel,Andrew Hodel,,male
1144972959,1046203024,741705,andrewhodel,Andrew Hodel,,male
1144972959,1046203074,741705,andrewhodel,Andrew Hodel,,male
1144972959,1046203240,741705,andrewhodel,Andrew Hodel,,male
1144972959,1046203503,741705,andrewhodel,Andrew Hodel,,male
1144972959,1046203998,741705,andrewhodel,Andrew Hodel,,male
1144972959,1046204181,741705,andrewhodel,Andrew Hodel,,male
1144972959,1046204868,3586803,ALTree,Alberto Donizetti,,male
900635226,900635226,829734,petkaantonov,Petka Antonov,"Helsinki, Finland",male
900635226,848049967,20180,apparentlymart,Martin Atkins,"Portland, OR",male
900635226,848055598,829734,petkaantonov,Petka Antonov,"Helsinki, Finland",male
900635226,848060128,20180,apparentlymart,Martin Atkins,"Portland, OR",male
900635226,848064400,829734,petkaantonov,Petka Antonov,"Helsinki, Finland",male
900635226,848073659,20180,apparentlymart,Martin Atkins,"Portland, OR",male
900635226,848687137,13241695,rhgreene,Harry Greene,,male
900635226,848843241,33528,koalalorenzo,Lorenzo Setale,"Copenhagen, Denmark",male
900635226,849167450,74099,bschaeffer,Braden Schaeffer,"Atlanta, GA",male
900635226,849552894,295393,sofam,Oscar Elfving,,male
900635226,849586131,74099,bschaeffer,Braden Schaeffer,"Atlanta, GA",male
900635226,852022006,84926408,geoff-reason,Geoff Meakin,,male
900635226,853473962,122286,lra,,"Toulouse, NY, SF",unknown
900635226,853524493,10989362,joeaawad,Joe A,,male
900635226,854436034,30171259,chloeruka,Chloe Hutchinson,"Melbourne, Australia",female
900635226,856151214,5640,ryanking,Ryan King,"San Francisco, CA",male
900635226,857761934,3350651,loozhengyuan,ZY,Singapore,unknown
900635226,859701978,37960993,cbfield,Christopher Basketfield,"Anchorage, Alaska",male
900635226,861022522,4886201,kpkrishnamoorthy,Kp Krishnamoorthy,"Los Angeles, CA",unknown
900635226,861605005,61788760,nfrappart,Nate Frappart,France,male
900635226,863062454,6890249,dimisjim,Dimitris Moraitidis,"Zurich, Switzerland",male
900635226,866413695,10353074,acrewdson,acrewdson,City of Quartz,unknown
900635226,866778694,33528,koalalorenzo,Lorenzo Setale,"Copenhagen, Denmark",male
900635226,866800152,10979901,jbscare,Josh Smift,,male
900635226,866839205,39595706,fbreckle,,"Stuttgart, Germany",unknown
900635226,868314047,221981,JordanP,Jordan Pittier,,male
900635226,868316869,1209413,take-five,Alexey Mikhaylov,"Tartu, Estonia",male
900635226,868488025,10979901,jbscare,Josh Smift,,male
900635226,868495310,6890249,dimisjim,Dimitris Moraitidis,"Zurich, Switzerland",male
900635226,868503817,1539747,simlu,Lukas Siemon,,male
900635226,868662997,5640,ryanking,Ryan King,"San Francisco, CA",male
900635226,868699345,6890249,dimisjim,Dimitris Moraitidis,"Zurich, Switzerland",male
900635226,868757008,8552945,cfbao,Chenfeng Bao,"North Vancouver, British Columbia, Canada",unknown
900635226,873351558,532240,robomon1,Robert Ford,,male
900635226,874146912,35425181,gerardgorrion,Gerardo Moreno Diaz,,male
900635226,874934952,523312,nodesocket,Justin Keller,"Nashville, TN",male
900635226,876042632,7508115,tullydwyer,Tully Dwyer,Australia,male
900635226,876308270,122286,lra,,"Toulouse, NY, SF",unknown
900635226,882235013,7508115,tullydwyer,Tully Dwyer,Australia,male
900635226,882666815,83093282,dmaier-FN,Dovave Maier,,unknown
900635226,883190002,33528,koalalorenzo,Lorenzo Setale,"Copenhagen, Denmark",male
900635226,883722503,523312,nodesocket,Justin Keller,"Nashville, TN",male
900635226,883951512,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
900635226,884376640,30444769,ma44in,,,unknown
900635226,884877105,41241424,Tazminia,Tahar JEGHAM,,male
900635226,884959989,6120111,Indigenuity,JD,,unknown
900635226,885191146,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
900635226,889818360,178866,dmitrybelyakov,Dmitry Belyakov,"London, UK",male
900635226,891414434,7508115,tullydwyer,Tully Dwyer,Australia,male
900635226,899142046,10330416,elkbullwinkle,Aleksandr,"Wellington, New Zealand",male
900635226,899279564,721372,razor-x,Evan Sosenko,"San Francisco, California, USA",male
900635226,901205047,53177,iragsdale,Ian Ragsdale,"Carolina Beach, NC",male
900635226,901219520,75987872,nantiferov,Nicolai Antiferov,Tallinn,male
900635226,901254277,40402475,gabrielsyapse,Gabriel Laden,,male
900635226,901741347,250971,eirc,Eric Cohen,"Athens, Greece",male
900635226,902070533,14017665,MartinCura,martín,Argentina,male
900635226,904212453,17097,eddyxu,Lei Xu,"San Francisco, CA",male
900635226,904214301,17097,eddyxu,Lei Xu,"San Francisco, CA",male
900635226,905800020,25444801,acutchin-bitpusher,Aaron Cutchin,"Oakland, CA",male
900635226,906686301,1417194,jorhett,Jo Rhett,"San Jose, CA",female
900635226,906691664,10979901,jbscare,Josh Smift,,male
900635226,907095940,250971,eirc,Eric Cohen,"Athens, Greece",male
900635226,914066061,33528,koalalorenzo,Lorenzo Setale,"Copenhagen, Denmark",male
900635226,914142228,27428677,Guits32,Guillaume Aufrère,,male
900635226,915576858,2996465,zachwhaley,Zachary Whaley,"Austin, TX",male
900635226,915884341,3950373,SpComb,Tero Marttila,Helsinki,male
900635226,916068583,45788587,ChristophShyper,Krzysztof Szyper,"Kraków, PL",male
900635226,918400248,1514496,drdamour,,"Boise, ID",unknown
900635226,921516042,15604715,yongzhang,Yong Zhang,,unisex
900635226,921590138,33528,koalalorenzo,Lorenzo Setale,"Copenhagen, Denmark",male
900635226,921873917,1383279,serjaum,Sérgio Tanaka,Brazil,male
900635226,922062150,10979901,jbscare,Josh Smift,,male
900635226,929377145,819146,sergei-ivanov,Sergei Ivanov,United Kingdom,male
900635226,929397273,45788587,ChristophShyper,Krzysztof Szyper,"Kraków, PL",male
900635226,929420245,819146,sergei-ivanov,Sergei Ivanov,United Kingdom,male
900635226,931853276,9123665,justinTM,JM,,unknown
900635226,942238086,26752,kvz,Kevin van Zonneveld,"Amsterdam, The Netherlands",male
900635226,942241405,219717,leonsmith,Leon Smith,"Ribble Valley, United Kingdom",male
900635226,944364877,12940966,alexrosenfeld10,Alex Rosenfeld,,male
900635226,946143025,2855255,charles-dexter-ward,Charles Dexter Ward,Italy,male
900635226,948499797,16544774,imaginarynik,Nikhil Bagade,"Munich, Germany",male
900635226,949428473,7773090,lindhe,Andreas Lindhé,Sweden,male
900635226,949578401,16544774,imaginarynik,Nikhil Bagade,"Munich, Germany",male
900635226,949965146,805046,favoretti,Vladimir Lazarenko,Netherlands,male
900635226,950559020,26752,kvz,Kevin van Zonneveld,"Amsterdam, The Netherlands",male
900635226,950596303,4852580,dulakm,,,unknown
900635226,950897695,221981,JordanP,Jordan Pittier,,male
900635226,950903617,838358,kchristensen,Kyle Christensen,"Lansdale, PA",male
900635226,950911335,3350651,loozhengyuan,ZY,Singapore,unknown
900635226,950918522,26752,kvz,Kevin van Zonneveld,"Amsterdam, The Netherlands",male
900635226,951209299,20180,apparentlymart,Martin Atkins,"Portland, OR",male
900635226,1072740861,35067,jbardin,James Bardin,"Boston, MA",male
652809371,652809371,5343243,jermowery,Jeremy Mowery,"Seattle, WA",male
652809371,655343599,1267316,spock123,Lars Rye Jeppesen,Vice City,male
652809371,655447642,36745510,CodeLiam,,,unknown
652809371,655451369,1267316,spock123,Lars Rye Jeppesen,Vice City,male
652809371,655457735,36745510,CodeLiam,,,unknown
652809371,655543320,13039652,ericmartinezr,Eric Martinez,Chile,male
652809371,655632919,455023,mgechev,Minko Gechev,California 🌴,male
652809371,1139565867,123679,JoostK,Joost Koehoorn,"Utrecht, The Netherlands",male
761569005,761569005,31436575,Darkflame72,Leon Bowie,New Zealand,male
761569005,744113441,18127936,polyjitter,ashe,,male
761569005,751519201,18127936,polyjitter,ashe,,male
761569005,762715315,51037748,redgoldlace,Lace,"Melbourne, Australia",male
761569005,762717583,77110462,FaisalAbusharar,Faisal Abusharar,"Jordan, Amman",male
761569005,763453917,61394004,Znunu,,,unknown
761569005,763466130,22740616,ShadowJonathan,Jonathan de Jong,Europe,male
761569005,763838271,43505515,spinnerich,Spinne,Germany,unknown
761569005,763846410,2065960,remyjette,Remy Jette,"Bellevue, Washington",male
761569005,765551633,41456914,i0bs,Sophia,,female
761569005,777946510,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
761569005,779329841,1695103,Rapptz,Danny,,male
761569005,1059894754,1695103,Rapptz,Danny,,male
1077325481,1077325481,15946341,mayakacz,Maya Kaczorowski,San Francisco,female
1077325481,992906259,15946341,mayakacz,Maya Kaczorowski,San Francisco,female
1077325481,994090555,15946341,mayakacz,Maya Kaczorowski,San Francisco,female
1077325481,995286914,15946341,mayakacz,Maya Kaczorowski,San Francisco,female
1077325481,997064193,15946341,mayakacz,Maya Kaczorowski,San Francisco,female
1077325481,1006156395,15946341,mayakacz,Maya Kaczorowski,San Francisco,female
1369100843,1369100843,77940332,,,,unknown
1369100843,1253828416,24281183,sleepinggenius2,,,unknown
1369100843,1254323872,77940332,,,,unknown
1369100843,1254413854,1564902,jsenecal,Jonathan Senecal,Canada,male
1369100843,1254446691,77940332,,,,unknown
1369100843,1266375855,77940332,,,,unknown
1369100843,1266397762,400797,kkthxbye-code,kkthxbye,,unknown
1369100843,1267145866,77940332,,,,unknown
1369100843,1267170595,400797,kkthxbye-code,kkthxbye,,unknown
1369100843,1293852746,400797,kkthxbye-code,kkthxbye,,unknown
1428767280,1428767280,84446131,Wingdinggaster656,Spotted Dove,"Asia, Oceania, Africa, North America",unknown
1428767280,1296248137,74068927,dreamscached,Herman S.,"Liberec, Czech Republic",male
1428767280,1296250294,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1296254276,84446131,Wingdinggaster656,Spotted Dove,"Asia, Oceania, Africa, North America",unknown
1428767280,1296277064,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1296442337,108819793,RedJuicyFood,Tomato,Obviously I'm on the Earth,unknown
1428767280,1296444436,108819793,RedJuicyFood,Tomato,Obviously I'm on the Earth,unknown
1428767280,1296456807,84446131,Wingdinggaster656,Spotted Dove,"Asia, Oceania, Africa, North America",unknown
1428767280,1296462012,22531674,multimokia,,Canada,unknown
1428767280,1296472026,45501964,lunulae,,,unknown
1428767280,1296549580,102779546,Justformas,,Right here,unknown
1428767280,1296612885,74068927,dreamscached,Herman S.,"Liberec, Czech Republic",male
1428767280,1296613625,74068927,dreamscached,Herman S.,"Liberec, Czech Republic",male
1428767280,1296912845,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1296939196,74068927,dreamscached,Herman S.,"Liberec, Czech Republic",male
1428767280,1296942377,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1296944521,74068927,dreamscached,Herman S.,"Liberec, Czech Republic",male
1428767280,1296947419,22531674,multimokia,,Canada,unknown
1428767280,1296947482,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1296973709,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297497336,3499462,ThePotatoGuy,,Location,unknown
1428767280,1297504325,74068927,dreamscached,Herman S.,"Liberec, Czech Republic",male
1428767280,1297542354,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297551986,3499462,ThePotatoGuy,,Location,unknown
1428767280,1297565084,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297680760,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297701546,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297732204,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297736455,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1297741656,3499462,ThePotatoGuy,,Location,unknown
1428767280,1297761072,3499462,ThePotatoGuy,,Location,unknown
1428767280,1297766923,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297768051,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297769138,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1297776803,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1297782032,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297788112,3499462,ThePotatoGuy,,Location,unknown
1428767280,1297791211,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1297795860,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297797812,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297812184,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297812732,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297814245,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1297818460,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297821183,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1297821273,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297823738,3499462,ThePotatoGuy,,Location,unknown
1428767280,1297828649,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1297829603,53382877,Booplicate,Totally a booplicate,Still Earth,unknown
1428767280,1297841398,3499462,ThePotatoGuy,,Location,unknown
1428767280,1297850189,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1297939914,84446131,Wingdinggaster656,Spotted Dove,"Asia, Oceania, Africa, North America",unknown
1428767280,1298096614,102779546,Justformas,,Right here,unknown
1428767280,1298202819,108819793,RedJuicyFood,Tomato,Obviously I'm on the Earth,unknown
1428767280,1298350953,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1299440698,102779546,Justformas,,Right here,unknown
1428767280,1300306174,22656757,RedAISkye,RedAISkye,Nepal,male
1428767280,1300413627,58224248,CodyCat13,Nimsaj Snikliw,,unknown
1428767280,1301564444,102779546,Justformas,,Right here,unknown
1134552993,1134552993,54497873,GTNH-Colen,Colen,,male
1134552993,1037451646,12850933,boubou19,,,unknown
1134552993,1037453055,54497873,GTNH-Colen,Colen,,male
1134552993,1046056189,89072407,OscarGreen03,Oscar Green,,male
1134552993,1049648158,23512002,repo-alt,,,unknown
1134552993,1049716642,12850933,boubou19,,,unknown
1134552993,1049720348,23512002,repo-alt,,,unknown
1134552993,1049725638,12850933,boubou19,,,unknown
1134552993,1049726624,3060479,draknyte1,Alkalus,Localhost,unknown
1134552993,1049729240,12850933,boubou19,,,unknown
1134552993,1049737804,54497873,GTNH-Colen,Colen,,male
1134552993,1049746607,23512002,repo-alt,,,unknown
1134552993,1049786479,54497873,GTNH-Colen,Colen,,male
1183333507,1183333507,29319414,bennettdams,Bennett Dams,Germany,male
1183333507,1081210719,5528623,MauriceArikoglu,Maurice Arikoglu,Berlin,male
1183333507,1081505653,3687893,jakst,Jakob Norlin,Stockholm,male
1183333507,1081767837,5528623,MauriceArikoglu,Maurice Arikoglu,Berlin,male
1183333507,1081772249,29319414,bennettdams,Bennett Dams,Germany,male
1183333507,1081781087,5528623,MauriceArikoglu,Maurice Arikoglu,Berlin,male
1183333507,1081782945,29319414,bennettdams,Bennett Dams,Germany,male
1183333507,1081815503,18369201,balazsorban44,Balázs Orbán,"Oslo, Norway",male
1183333507,1083997214,22380829,ijjk,JJ Kasper,"San Francisco, CA",male
1201906086,1201906086,97632715,sotos-dev,</Rios>,,unknown
1201906086,1096959313,322311,benmccann,Ben McCann,California,male
1201906086,1096962686,322311,benmccann,Ben McCann,California,male
1201906086,1096986814,97632715,sotos-dev,</Rios>,,unknown
1201906086,1097696786,12383587,UltraCakeBakery,Jack van der Bilt,"Utrecht, the Netherlands",male
1201906086,1097721070,97632715,sotos-dev,</Rios>,,unknown
1201906086,1097940757,12383587,UltraCakeBakery,Jack van der Bilt,"Utrecht, the Netherlands",male
1201906086,1097946660,12383587,UltraCakeBakery,Jack van der Bilt,"Utrecht, the Netherlands",male
1201906086,1098047933,97632715,sotos-dev,</Rios>,,unknown
1201906086,1098078770,1162160,Rich-Harris,Rich Harris,NYC,male
1248033266,1248033266,19341644,ChristianCiach,Christian Ciach,"Remote, Germany",male
1248033266,1154847658,1104190,euri10,,,unknown
1248033266,1239348745,19341644,ChristianCiach,Christian Ciach,"Remote, Germany",male
1248033266,1239350715,7353520,Kludex,Marcelo Trylesinski,"Utrecht, Netherlands",male
1248033266,1239357698,19341644,ChristianCiach,Christian Ciach,"Remote, Germany",male
1248033266,1239386296,7353520,Kludex,Marcelo Trylesinski,"Utrecht, Netherlands",male
1248033266,1241798866,1104190,euri10,,,unknown
1248033266,1283514244,7353520,Kludex,Marcelo Trylesinski,"Utrecht, Netherlands",male
436303024,436303024,1294269,ara4n,Matthew Hodgson,,male
436303024,487068460,41203525,BurnyBoi,,,unknown
436303024,487124637,279572,jryans,J. Ryan Stinnett,"London, UK",unknown
436303024,487154478,41203525,BurnyBoi,,,unknown
436303024,487168565,50029890,VindictiveViolator,,,unknown
436303024,487177786,308818,CounterPillow,Nicolas F.,Switzerland,male
436303024,487184952,1294269,ara4n,Matthew Hodgson,,male
436303024,1005939339,76945183,gaelledel,Gaelle,,female
1282455505,1282455505,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164449527,53939346,GaryHebert,,,unknown
1282455505,1164449610,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164450890,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164474804,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164475634,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164478373,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164479758,13461315,micalevisk,Micael Levi L. Cavalcante,"Manaus, Amazonas (Brazil)",male
1282455505,1164480945,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164483836,13461315,micalevisk,Micael Levi L. Cavalcante,"Manaus, Amazonas (Brazil)",male
1282455505,1164484068,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164485355,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164614979,31963345,BhargavMantha,Bhargav Mantha,Mumbai,male
1282455505,1164630385,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164678440,28268680,jmcdo29,Jackie McDoniel,"Concrete, WA",male
1282455505,1164679004,55088242,Acetyld,Dion Grendelman,Netherlands,male
1282455505,1164685394,13461315,micalevisk,Micael Levi L. Cavalcante,"Manaus, Amazonas (Brazil)",male
1282455505,1164711554,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164839386,1724455,seaweasel,solidus,"Oort Cloud, Local Group",unknown
1282455505,1164867885,3959504,kaflan,Andrii Katrusha,Gdynia,male
1282455505,1164882337,28268680,jmcdo29,Jackie McDoniel,"Concrete, WA",male
1282455505,1165286040,23244943,kamilmysliwiec,Kamil Mysliwiec,Poland,male
93644527,93644527,1270117,TristisOris,Tristis Oris,,unknown
93644527,119556239,6451685,thalieht,,,unknown
93644527,304447200,14368203,Symbai,,,unknown
93644527,427604310,124651,shula,,,unknown
93644527,480271998,49312111,Smithwright,,,unknown
93644527,489335579,8529475,gohamstergo,,,unknown
93644527,491777593,3121967,phuein,James Koss,,male
93644527,495734088,9917659,,,,unknown
93644527,507021284,11994065,RaveWolf1,RaveWolf,,unknown
93644527,507086205,6740219,Garbonzo17,Pk,,unknown
93644527,518449345,20217689,skylar01,skylar,,female
93644527,520924450,5701514,OldManBrodie,OldManBrodie,SoCal,unknown
93644527,527210363,9272168,ElusiveZatchmo,Zach Ledbetter,,male
93644527,547628421,767795,Lonli-Lokli,,London,unknown
93644527,557791768,19845603,ctrl-escp,Ben Baryo,,male
93644527,559159403,10230453,oltodosel,,,unknown
93644527,596234216,61941051,Unix-Kernel,,,unknown
93644527,610647608,19495461,Zerauskire,Zerauskire,,unknown
93644527,622215134,5466762,unimpededglare,,,unknown
93644527,622429807,44901935,Bondarov-design,Bondarov,,unknown
93644527,652546406,17798979,simo1994,,,unknown
93644527,652558395,17580742,FranciscoPombal,Francisco Pombal,Lisboa,male
93644527,652560009,5466762,unimpededglare,,,unknown
93644527,652573874,17798979,simo1994,,,unknown
93644527,652578286,17580742,FranciscoPombal,Francisco Pombal,Lisboa,male
93644527,652582537,17798979,simo1994,,,unknown
93644527,652589829,33300835,PatrickVeenstra,Patrick,,male
93644527,652589953,17580742,FranciscoPombal,Francisco Pombal,Lisboa,male
93644527,652597093,17580742,FranciscoPombal,Francisco Pombal,Lisboa,male
93644527,652600463,17798979,simo1994,,,unknown
93644527,652625108,17580742,FranciscoPombal,Francisco Pombal,Lisboa,male
93644527,652693265,17798979,simo1994,,,unknown
93644527,652934966,17580742,FranciscoPombal,Francisco Pombal,Lisboa,male
93644527,667961136,17580742,FranciscoPombal,Francisco Pombal,Lisboa,male
98183747,98183747,964689,o11c,,,unknown
98183747,127463269,1107911,JukkaL,Jukka Lehtosalo,"Cambridge, UK",male
98183747,147614067,1107911,JukkaL,Jukka Lehtosalo,"Cambridge, UK",male
98183747,148751954,860932,oconnor663,Jack O'Connor,Seattle,male
98183747,148753537,1690697,refi64,,,unknown
98183747,148754354,860932,oconnor663,Jack O'Connor,Seattle,male
98183747,148763080,860932,oconnor663,Jack O'Connor,Seattle,male
98183747,148763562,1690697,refi64,,,unknown
98183747,148764449,2894642,gvanrossum,Guido van Rossum,San Francisco Bay Area,male
98183747,148767795,860932,oconnor663,Jack O'Connor,Seattle,male
98183747,148949879,1107911,JukkaL,Jukka Lehtosalo,"Cambridge, UK",male
98183747,240730239,200733,dmoisset,Daniel F Moisset,"London, UK",male
98183747,290106860,52799,srittau,Sebastian Rittau,"Berlin, Germany",male
98183747,317401621,413772,graingert,Thomas Grainger,,male
98183747,358726640,1623534,DustinWehr,Dustin Wehr,"Toronto, Ontario, Canada",male
98183747,365713822,1623534,DustinWehr,Dustin Wehr,"Toronto, Ontario, Canada",male
98183747,390050168,1107911,JukkaL,Jukka Lehtosalo,"Cambridge, UK",male
98183747,390314848,1623534,DustinWehr,Dustin Wehr,"Toronto, Ontario, Canada",male
98183747,390345684,1107911,JukkaL,Jukka Lehtosalo,"Cambridge, UK",male
98183747,390403225,14644,Daenyth,Alanna Stone,"Boston, MA, USA",female
98183747,390423917,205628,LiraNuna,,,unknown
98183747,390436086,1623534,DustinWehr,Dustin Wehr,"Toronto, Ontario, Canada",male
98183747,392134768,1623534,DustinWehr,Dustin Wehr,"Toronto, Ontario, Canada",male
98183747,396411761,12005495,ilevkivskyi,Ivan Levkivskyi,,male
98183747,421448605,1001778,deeplook,,,unknown
98183747,421449445,413772,graingert,Thomas Grainger,,male
98183747,421452238,1081858,euresti,David Euresti,,male
98183747,421504065,14644,Daenyth,Alanna Stone,"Boston, MA, USA",female
98183747,423845865,940353,jhrmnn,Jan Hermann,"Berlin, Germany",female
98183747,423853166,940353,jhrmnn,Jan Hermann,"Berlin, Germany",female
98183747,425723814,1566303,kojiromike,Michael A. Smith,"Philadelphia, PA",male
98183747,438250977,1682742,pstch,pistache,"Montpellier, France",unknown
98183747,448628435,296631,harrislapiroff,Harris Bard Lapiroff,Somerville MA,male
98183747,452415828,9029949,SKHecht,,,unknown
98183747,452417151,12005495,ilevkivskyi,Ivan Levkivskyi,,male
98183747,467595721,2671967,tedkornish,Ted Kornish,SF,male
98183747,467598456,413772,graingert,Thomas Grainger,,male
98183747,469683666,413772,graingert,Thomas Grainger,,male
98183747,505951615,413772,graingert,Thomas Grainger,,male
98183747,505952962,1107911,JukkaL,Jukka Lehtosalo,"Cambridge, UK",male
98183747,539905783,7672159,sanderr,Sander Van Balen,Belgium,male
98183747,542907889,3238748,catb0t,Cat Stevens,void,female
98183747,543053147,7672159,sanderr,Sander Van Balen,Belgium,male
98183747,551188218,585279,mitar,Mitar,,male
98183747,551235617,906600,JelleZijlstra,Jelle Zijlstra,"Orinda, CA",male
98183747,587263475,1488983,ir4y,Ilya Beda,Sydney,male
98183747,587795867,12005495,ilevkivskyi,Ivan Levkivskyi,,male
98183747,588587181,1488983,ir4y,Ilya Beda,Sydney,male
98183747,589349275,147840,anentropic,Paul Garner,"London, UK",male
98183747,589495785,1488983,ir4y,Ilya Beda,Sydney,male
98183747,591568187,1107911,JukkaL,Jukka Lehtosalo,"Cambridge, UK",male
98183747,606953645,26337069,Mattwmaster58,,,unknown
98183747,606957464,9504279,emmatyping,Emma Smith,,female
98183747,612227307,1554778,LivInTheLookingGlass,Olivia Appleton-Crocker,"UChicago, Chicago, IL",female
98183747,657236055,2203121,Dreamsorcerer,Sam Bull,"Brighton, UK",male
98183747,658618088,32304768,craigh92,,,unknown
98183747,699503844,13587235,sg495,Stefano Gogioso,"London, United Kingdom",male
98183747,738848192,10007896,altvod,Grigorii Statsenko,,male
98183747,738851478,218551,antonagestam,Anton Agestam,"Göteborg, Sweden",male
98183747,738861761,10007896,altvod,Grigorii Statsenko,,male
98183747,738868993,218551,antonagestam,Anton Agestam,"Göteborg, Sweden",male
98183747,738872212,137616,intgr,Marti Raudsepp,Estonia,female
98183747,738899329,10007896,altvod,Grigorii Statsenko,,male
98183747,752157487,5788448,csenn,Craig Sennabaum,,male
98183747,885963694,16809055,hmc-cs-mdrissi,Mehdi Drissi,California,male
98183747,922760064,43369155,BvB93,Bas van Beek,,male
98183747,1100866510,81654818,charbonnierg,Guillaume Charbonnier,Bordeaux,male
98183747,1100902810,39331266,eugene-bright,,,unknown
98183747,1100931241,81654818,charbonnierg,Guillaume Charbonnier,Bordeaux,male
98183747,1100934132,7040122,erictraut,Eric Traut,Washington State,male
98183747,1100939505,81654818,charbonnierg,Guillaume Charbonnier,Bordeaux,male
98183747,1100940563,906600,JelleZijlstra,Jelle Zijlstra,"Orinda, CA",male
98183747,1100944742,81654818,charbonnierg,Guillaume Charbonnier,Bordeaux,male
98183747,1100945508,906600,JelleZijlstra,Jelle Zijlstra,"Orinda, CA",male
98183747,1100947569,81654818,charbonnierg,Guillaume Charbonnier,Bordeaux,male
98183747,1101304192,43369155,BvB93,Bas van Beek,,male
98183747,1105774768,748594,davidhalter,Dave Halter,Switzerland,male
98183747,1129464696,66848002,ThatXliner,ThatXliner,~/Developer,male
98183747,1129513285,2894642,gvanrossum,Guido van Rossum,San Francisco Bay Area,male
98183747,1213482527,12005495,ilevkivskyi,Ivan Levkivskyi,,male
98183747,1260046380,9152032,cj81499,Cal Jacobson,"Chicago, IL",male
98183747,1260976955,12005495,ilevkivskyi,Ivan Levkivskyi,,male
98183747,1330489867,376735,bartfeenstra,Bart Feenstra,Southampton,male
542105846,542105846,1926584,isidorn,Isidor Nikolic,Zurich,male
542105846,568763929,1926584,isidorn,Isidor Nikolic,Zurich,male
542105846,571677332,54418,brettcannon,Brett Cannon,"Vancouver, BC, Canada",male
542105846,813505529,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
542105846,813516443,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
542105846,1359563634,13199757,karrtikr,Kartik Raj,,male
